access_time,failed_logins,file_changes,data_exfiltrated,unusual_access_pattern,label
2024-12-23 01:59:03.561400,3,26,7.86,0,0
2025-01-21 20:49:03.561400,1,23,3.68,0,0
2024-10-25 08:46:03.561400,3,14,5.08,1,1
2024-09-01 11:44:03.561400,3,47,1.63,0,1
2024-08-16 11:02:03.561400,1,32,8.41,0,0
2024-08-05 20:16:03.561400,6,41,4.89,0,1
2025-01-23 02:47:03.561400,6,9,9.92,1,1
2024-10-26 22:39:03.561400,1,20,0.87,0,0
2024-09-04 00:19:03.561400,5,5,2.4,1,1
2025-01-20 07:31:03.561400,2,29,0.6,1,1
2024-11-11 14:55:03.561400,1,22,1.21,0,0
2024-10-08 22:58:03.561400,2,35,2.51,0,0
2024-12-06 10:55:03.561400,0,45,11.25,0,1
2025-01-31 05:09:03.561400,4,48,4.07,0,1
2024-08-12 04:05:03.561400,1,2,2.01,0,0
2025-01-23 09:14:03.561400,1,25,6.87,1,1
2024-11-09 13:24:03.561400,0,33,0.1,0,0
2024-08-20 07:37:03.561400,1,29,2.31,0,0
2024-09-28 11:24:03.561400,2,17,4.59,0,0
2024-11-04 02:46:03.561400,3,16,4.38,1,1
2024-12-27 06:44:03.561400,2,44,4.68,0,1
2025-01-24 16:24:03.561400,2,41,1.19,0,1
2024-10-07 01:00:03.561400,2,20,2.06,0,0
2025-01-30 01:52:03.561400,4,23,13.41,0,1
2025-01-21 17:46:03.561400,1,3,18.24,1,1
2024-10-09 10:45:03.561400,2,48,1.87,0,1
2024-11-15 13:55:03.561400,3,47,5.17,0,1
2024-12-07 03:52:03.561400,2,24,1.38,0,0
2024-08-08 10:29:03.561400,5,23,2.3,1,1
2024-12-31 16:17:03.561400,0,45,7.86,0,1
2024-12-02 22:14:03.561400,5,26,3.48,0,0
2025-01-15 14:01:03.561400,2,30,9.47,0,0
2024-11-08 09:06:03.561400,2,46,4.95,1,1
2024-09-02 20:44:03.561400,1,34,4.96,1,1
2024-11-17 05:16:03.561400,3,19,0.17,0,0
2024-10-12 00:31:03.561400,1,15,6.92,0,0
2025-01-07 13:59:03.561400,3,30,19.05,0,1
2024-10-27 09:51:03.561400,3,6,3.2,0,0
2024-12-22 05:05:03.561400,2,17,0.86,1,1
2025-01-04 20:56:03.561400,3,7,18.86,1,1
2025-01-27 13:18:03.561400,1,26,1.71,0,0
2025-01-17 05:51:03.561400,1,13,2.63,0,0
2024-08-09 17:22:03.561400,3,17,0.4,1,1
2024-09-06 03:38:03.561400,2,0,0.59,1,1
2024-11-29 07:43:03.561400,3,30,1.22,0,0
2024-12-23 13:24:03.561400,3,19,3.98,0,0
2024-10-23 01:35:03.561400,1,5,4.08,0,0
2025-01-05 22:06:03.561400,0,44,4.66,0,1
2024-12-27 04:39:03.561400,3,0,4.38,1,1
2024-11-21 19:34:03.561400,1,18,3.42,0,0
2024-11-16 10:50:03.561400,1,38,8.1,0,0
2024-12-28 19:11:03.561400,1,26,13.58,0,1
2024-10-27 10:41:03.561400,1,15,1.57,1,1
2024-10-23 17:23:03.561400,3,13,0.7,0,0
2025-01-25 03:05:03.561400,1,33,2.77,0,0
2025-01-31 00:34:03.561400,3,6,0.13,0,0
2024-12-10 09:18:03.561400,6,19,10.74,0,1
2025-01-26 17:13:03.561400,0,30,1.37,0,0
2024-11-04 23:26:03.561400,3,21,3.98,0,0
2024-12-31 20:49:03.561400,2,19,0.61,1,1
2024-11-18 18:49:03.561400,1,14,4.03,0,0
2024-12-23 08:46:03.561400,3,24,0.2,0,0
2024-12-24 18:08:03.561400,1,45,7.32,0,1
2024-08-10 00:41:03.561400,0,0,15.55,0,1
2024-08-26 12:23:03.561400,1,16,1.83,0,0
2024-11-22 17:31:03.561400,6,15,1.49,1,1
2024-11-19 13:30:03.561400,1,36,2.97,0,0
2024-11-24 14:00:03.561400,4,20,4.84,1,1
2024-12-19 12:38:03.561400,4,26,1.05,0,0
2024-12-23 05:52:03.561400,1,34,8.13,0,0
2024-11-07 21:01:03.561400,2,23,1.11,1,1
2024-08-17 12:05:03.561400,3,1,0.03,1,1
2024-08-22 01:37:03.561400,1,45,3.71,0,1
2024-09-16 04:01:03.561400,3,24,0.61,1,1
2024-08-18 17:03:03.561400,3,18,5.99,0,0
2024-09-17 20:03:03.561400,3,44,0.92,0,1
2024-11-13 20:50:03.561400,1,12,8.5,0,0
2024-09-22 20:40:03.561400,3,28,3.18,0,0
2025-01-12 01:57:03.561400,4,31,4.18,0,0
2024-09-14 18:25:03.561400,3,5,1.03,1,1
2024-11-28 20:52:03.561400,0,8,0.79,0,0
2025-01-15 16:52:03.561400,5,0,4.99,0,0
2024-12-02 19:38:03.561400,2,23,1.47,1,1
2024-10-20 07:04:03.561400,2,9,2.44,0,0
2024-08-23 16:41:03.561400,1,34,3.26,0,0
2024-11-05 17:13:03.561400,0,5,1.3,1,1
2024-11-14 11:25:03.561400,3,47,7.93,1,1
2024-08-06 01:57:03.561400,2,19,14.02,0,1
2024-11-04 19:29:03.561400,2,37,2.83,0,0
2024-09-26 12:54:03.561400,4,11,12.48,1,1
2024-08-10 09:21:03.561400,4,2,10.71,0,1
2024-10-03 18:01:03.561400,1,17,0.91,0,0
2024-11-07 06:55:03.561400,1,20,0.95,0,0
2024-12-26 07:55:03.561400,1,34,3.24,0,0
2024-09-08 05:43:03.561400,0,36,3.73,0,0
2024-12-18 04:23:03.561400,2,18,2.09,0,0
2024-10-21 08:14:03.561400,2,24,1.88,0,0
2024-11-10 02:46:03.561400,2,17,2.82,0,0
2025-01-23 02:44:03.561400,0,39,5.86,0,0
2024-10-30 23:45:03.561400,5,29,0.44,0,0
2024-12-12 23:19:03.561400,0,41,6.2,1,1
2024-12-22 08:30:03.561400,3,41,13.03,1,1
2024-11-03 02:29:03.561400,0,33,7.21,0,0
2024-08-04 16:25:03.561400,1,9,1.06,0,0
2024-12-03 23:46:03.561400,0,21,0.46,0,0
2024-09-30 14:27:03.561400,2,49,3.37,0,1
2024-12-16 20:00:03.561400,0,3,15.66,0,1
2025-01-06 03:05:03.561400,1,2,8.55,0,0
2024-12-24 21:04:03.561400,0,48,4.14,0,1
2024-08-04 13:03:03.561400,1,48,0.77,1,1
2024-11-03 17:15:03.561400,1,27,6.26,0,0
2024-10-26 12:24:03.561400,3,21,8.38,1,1
2024-12-25 17:27:03.561400,4,11,13.67,0,1
2024-10-02 17:41:03.561400,4,48,4.74,0,1
2024-10-12 20:16:03.561400,1,12,3.61,0,0
2024-11-24 18:11:03.561400,3,40,4.83,0,0
2024-11-21 10:36:03.561400,3,32,14.35,1,1
2024-09-30 01:37:03.561400,1,46,4.95,0,1
2024-09-12 04:23:03.561400,0,18,1.49,0,0
2024-08-30 16:17:03.561400,0,40,5.06,0,0
2024-09-14 01:23:03.561400,1,16,10.59,1,1
2024-12-18 03:50:03.561400,0,46,4.19,0,1
2024-08-23 00:47:03.561400,2,33,3.49,1,1
2024-11-12 16:40:03.561400,2,3,6.61,0,0
2024-12-17 20:39:03.561400,2,38,5.41,1,1
2024-11-30 20:17:03.561400,3,7,0.29,0,0
2024-09-12 00:53:03.561400,2,32,6.46,0,0
2024-10-02 12:55:03.561400,1,0,2.62,0,0
2024-08-18 11:44:03.561400,4,4,14.14,1,1
2024-09-13 03:34:03.561400,3,31,17.67,0,1
2025-01-12 05:32:03.561400,0,39,2.98,0,0
2024-09-25 12:10:03.561400,3,0,17.34,0,1
2024-12-05 23:57:03.561400,2,34,1.86,1,1
2024-12-04 12:12:03.561400,1,21,5.74,0,0
2025-01-15 12:46:03.561400,1,28,0.39,0,0
2024-10-02 07:19:03.561400,2,16,0.78,0,0
2024-09-27 14:33:03.561400,2,29,9.99,0,0
2024-12-13 23:39:03.561400,5,34,11.21,0,1
2025-01-21 23:53:03.561400,2,0,3.8,0,0
2024-11-16 15:08:03.561400,3,3,2.08,0,0
2024-11-04 09:04:03.561400,1,8,3.0,0,0
2024-09-29 06:33:03.561400,4,44,10.19,0,1
2024-10-06 11:33:03.561400,3,31,1.18,1,1
2024-08-29 01:13:03.561400,3,4,1.75,1,1
2025-01-17 23:04:03.561400,1,13,7.7,0,0
2024-10-07 08:26:03.561400,3,25,13.69,0,1
2024-10-25 16:23:03.561400,3,22,0.49,0,0
2024-12-26 02:11:03.561400,2,45,8.14,1,1
2024-11-30 12:52:03.561400,0,21,5.18,1,1
2025-01-24 07:27:03.561400,1,26,1.31,0,0
2024-11-04 06:17:03.561400,1,24,7.05,0,0
2024-11-20 17:19:03.561400,1,35,6.51,0,0
2024-08-22 19:06:03.561400,0,3,0.77,0,0
2024-08-05 15:13:03.561400,0,31,3.49,0,0
2024-11-05 23:47:03.561400,1,8,7.1,0,0
2024-11-17 01:52:03.561400,0,1,1.06,0,0
2024-09-26 05:46:03.561400,1,41,3.11,0,1
2024-11-23 03:05:03.561400,3,49,0.64,1,1
2024-09-04 13:14:03.561400,5,38,1.83,0,0
2024-12-12 03:27:03.561400,4,45,1.23,0,1
2024-08-22 13:31:03.561400,2,24,3.52,0,0
2024-08-16 03:44:03.561400,2,46,0.76,0,1
2024-08-09 18:49:03.561400,2,9,2.42,0,0
2024-10-06 16:53:03.561400,4,36,1.61,1,1
2024-11-04 07:24:03.561400,3,24,6.85,0,0
2024-09-05 11:04:03.561400,2,39,6.01,1,1
2024-12-20 08:13:03.561400,3,28,0.5,0,0
2024-09-19 08:18:03.561400,2,36,15.34,0,1
2024-11-24 02:06:03.561400,2,4,6.83,1,1
2024-09-07 05:36:03.561400,3,13,4.79,0,0
2024-08-14 02:18:03.561400,2,32,3.25,0,0
2025-01-10 09:25:03.561400,2,26,0.98,0,0
2024-09-19 13:43:03.561400,1,4,16.35,1,1
2024-10-30 07:19:03.561400,1,43,0.04,0,1
2024-10-15 00:30:03.561400,2,14,5.9,0,0
2024-11-02 23:16:03.561400,0,2,3.54,0,0
2024-12-15 03:28:03.561400,0,0,11.64,0,1
2024-08-31 06:40:03.561400,1,23,2.4,1,1
2024-12-12 10:32:03.561400,2,11,3.66,0,0
2024-10-09 11:16:03.561400,0,44,6.78,1,1
2024-12-27 22:02:03.561400,3,13,0.24,1,1
2024-12-23 22:59:03.561400,1,41,0.28,1,1
2024-09-27 23:23:03.561400,2,19,1.19,0,0
2024-10-17 05:18:03.561400,1,13,0.79,0,0
2024-10-15 10:16:03.561400,1,13,0.03,1,1
2024-09-24 00:10:03.561400,1,44,4.88,0,1
2024-12-14 09:51:03.561400,0,34,7.95,0,0
2024-11-22 23:01:03.561400,2,18,15.75,1,1
2024-10-28 17:38:03.561400,2,19,2.91,0,0
2024-09-28 08:28:03.561400,2,41,1.64,0,1
2024-08-06 03:39:03.561400,4,43,9.97,1,1
2024-08-18 22:43:03.561400,1,22,9.3,0,0
2024-12-08 22:55:03.561400,4,33,4.9,0,0
2024-12-16 15:11:03.561400,1,0,1.6,0,0
2024-11-12 11:48:03.561400,4,3,11.96,0,1
2024-09-20 21:49:03.561400,1,39,0.98,0,0
2024-10-16 07:51:03.561400,1,16,0.22,0,0
2024-08-29 20:38:03.561400,2,25,7.96,0,0
2024-08-29 15:49:03.561400,3,13,4.15,1,1
2024-11-24 13:43:03.561400,0,45,1.41,0,1
2024-12-11 19:37:03.561400,1,31,5.56,0,0
2024-10-22 08:18:03.561400,2,35,7.28,0,0
2024-12-21 14:55:03.561400,1,19,9.31,0,0
2025-01-07 22:46:03.561400,2,15,1.66,0,0
2024-11-18 02:40:03.561400,1,18,0.13,0,0
2024-08-17 04:39:03.561400,3,44,3.57,1,1
2024-08-19 20:35:03.561400,2,38,9.69,0,0
2024-08-08 17:07:03.561400,1,23,1.16,0,0
2024-11-23 04:35:03.561400,4,13,2.73,1,1
2024-12-09 13:28:03.561400,0,28,1.48,0,0
2024-09-02 12:27:03.561400,1,41,0.07,1,1
2025-01-10 23:45:03.561400,3,13,11.44,0,1
2024-12-10 13:27:03.561400,2,10,0.73,0,0
2024-11-17 00:20:03.561400,3,10,7.28,0,0
2024-10-30 13:23:03.561400,2,46,2.13,1,1
2024-09-07 02:21:03.561400,0,39,1.63,0,0
2024-10-13 00:12:03.561400,1,23,14.15,0,1
2024-09-30 10:00:03.561400,2,21,5.35,0,0
2025-01-15 15:45:03.561400,1,48,5.81,1,1
2024-08-10 00:21:03.561400,5,20,7.13,0,0
2024-08-06 02:29:03.561400,0,5,2.08,0,0
2024-12-16 17:57:03.561400,0,13,4.15,1,1
2024-11-13 22:29:03.561400,4,8,1.58,0,0
2024-10-14 10:44:03.561400,1,34,9.0,0,0
2024-10-20 19:56:03.561400,0,43,4.57,0,1
2024-09-29 00:23:03.561400,4,35,1.39,0,0
2024-09-01 13:55:03.561400,1,24,11.5,0,1
2024-12-07 10:50:03.561400,3,14,4.35,1,1
2024-08-19 14:31:03.561400,2,44,3.42,0,1
2024-09-20 16:31:03.561400,1,27,0.18,1,1
2024-10-27 22:33:03.561400,3,49,12.03,1,1
2025-01-19 23:45:03.561400,0,13,15.21,0,1
2024-11-21 04:35:03.561400,2,12,4.13,0,0
2024-08-21 03:30:03.561400,1,40,2.92,1,1
2024-12-08 19:13:03.561400,4,30,2.23,0,0
2025-01-06 16:03:03.561400,1,4,1.56,0,0
2024-10-06 00:27:03.561400,2,18,4.27,0,0
2024-09-09 12:04:03.561400,1,7,0.69,1,1
2024-10-12 12:06:03.561400,1,12,12.58,0,1
2024-11-22 07:00:03.561400,2,40,0.97,0,0
2025-01-24 23:22:03.561400,1,16,6.84,1,1
2024-11-28 14:25:03.561400,1,31,1.83,1,1
2024-11-07 12:42:03.561400,4,4,1.28,0,0
2025-01-02 16:15:03.561400,2,8,4.08,0,0
2024-11-28 22:31:03.561400,1,42,7.24,1,1
2024-10-25 14:50:03.561400,4,33,6.49,1,1
2024-08-17 21:02:03.561400,2,44,1.33,0,1
2024-11-18 23:10:03.561400,2,0,2.01,0,0
2024-11-22 04:20:03.561400,0,39,10.16,0,1
2024-09-27 13:54:03.561400,2,14,6.42,0,0
2024-08-04 15:21:03.561400,1,31,6.24,1,1
2024-09-08 23:16:03.561400,2,33,1.57,0,0
2024-11-15 16:48:03.561400,4,34,7.85,0,0
2025-01-15 03:18:03.561400,2,48,2.22,0,1
2024-11-11 18:21:03.561400,0,49,2.57,1,1
2024-09-10 04:12:03.561400,0,27,1.7,0,0
2024-09-30 00:07:03.561400,3,16,0.65,0,0
2024-09-08 01:32:03.561400,0,45,2.73,0,1
2024-09-14 04:18:03.561400,2,10,0.09,0,0
2025-01-02 05:49:03.561400,2,22,3.04,0,0
2025-01-27 14:26:03.561400,3,25,6.46,0,0
2024-09-12 18:27:03.561400,1,45,16.19,0,1
2024-08-23 18:15:03.561400,2,4,0.41,0,0
2024-09-27 12:07:03.561400,5,25,1.65,0,0
2024-10-28 07:50:03.561400,2,5,3.41,1,1
2024-08-11 17:48:03.561400,1,42,0.93,1,1
2024-10-02 07:26:03.561400,0,33,0.62,0,0
2024-11-29 03:33:03.561400,2,41,3.01,0,1
2024-10-31 06:04:03.561400,0,12,4.35,0,0
2024-08-12 11:55:03.561400,3,24,8.58,0,0
2025-01-28 04:18:03.561400,0,1,30.6,0,1
2024-11-11 00:43:03.561400,4,13,7.44,0,0
2024-11-12 09:43:03.561400,2,16,1.25,0,0
2024-09-19 17:09:03.561400,0,40,6.89,0,0
2024-12-21 07:36:03.561400,3,39,3.85,0,0
2024-11-26 05:49:03.561400,1,39,3.0,0,0
2024-11-10 06:01:03.561400,5,38,13.72,0,1
2025-01-26 09:09:03.561400,1,24,6.05,1,1
2025-01-29 20:35:03.561400,1,26,5.72,0,0
2024-10-27 00:41:03.561400,2,47,0.06,0,1
2025-01-02 07:13:03.561400,1,23,10.02,0,1
2024-09-03 02:52:03.561400,2,48,7.88,0,1
2024-09-27 22:36:03.561400,2,32,1.78,0,0
2024-08-10 01:13:03.561400,2,26,1.73,0,0
2024-10-24 15:28:03.561400,2,44,0.27,0,1
2024-11-08 12:52:03.561400,2,30,0.26,0,0
2024-12-02 01:17:03.561400,9,47,5.52,0,1
2024-08-12 08:35:03.561400,2,37,1.03,0,0
2024-10-17 13:57:03.561400,1,14,12.86,1,1
2024-11-17 10:48:03.561400,3,43,9.24,0,1
2024-10-09 05:59:03.561400,0,39,2.15,0,0
2024-09-26 04:54:03.561400,3,0,2.39,1,1
2024-11-13 21:55:03.561400,2,10,1.98,0,0
2024-12-09 19:24:03.561400,1,14,0.48,0,0
2025-01-07 13:15:03.561400,2,32,0.16,0,0
2024-09-26 23:09:03.561400,3,47,3.01,0,1
2024-08-19 05:26:03.561400,1,31,14.33,0,1
2024-09-11 01:54:03.561400,1,24,12.46,0,1
2024-09-07 03:16:03.561400,3,38,8.3,0,0
2024-10-28 06:00:03.561400,1,32,4.95,1,1
2024-08-10 10:10:03.561400,1,28,9.7,0,0
2024-10-13 02:43:03.561400,2,33,3.62,0,0
2024-11-04 10:18:03.561400,4,7,0.99,0,0
2024-12-19 17:51:03.561400,5,10,5.76,1,1
2024-08-18 04:55:03.561400,0,12,12.67,1,1
2025-01-24 15:40:03.561400,2,4,0.1,0,0
2024-11-20 08:39:03.561400,1,49,1.45,0,1
2024-09-02 12:34:03.561400,5,18,1.54,0,0
2024-08-27 08:00:03.561400,3,20,0.52,1,1
2024-09-16 01:53:03.561400,4,2,1.28,0,0
2025-01-19 00:49:03.561400,3,25,2.42,0,0
2024-08-11 12:52:03.561400,8,32,14.05,0,1
2025-01-03 02:46:03.561400,2,29,9.84,0,0
2024-12-20 10:25:03.561400,3,21,14.59,0,1
2024-11-23 01:37:03.561400,2,4,0.64,0,0
2024-12-31 20:07:03.561400,6,18,0.14,0,1
2025-01-14 09:03:03.561400,2,8,0.58,0,0
2024-12-24 22:02:03.561400,2,23,12.28,0,1
2024-08-19 17:56:03.561400,1,38,0.86,0,0
2024-12-22 13:58:03.561400,3,11,4.25,1,1
2024-09-29 13:32:03.561400,2,45,1.29,0,1
2024-09-22 23:17:03.561400,2,47,0.1,0,1
2024-09-14 22:51:03.561400,3,44,0.44,0,1
2024-11-12 02:46:03.561400,3,26,6.19,1,1
2024-10-05 19:58:03.561400,3,49,1.01,0,1
2024-12-12 20:16:03.561400,1,41,1.3,0,1
2025-01-16 04:04:03.561400,3,20,2.37,0,0
2024-12-29 21:30:03.561400,6,37,5.35,0,1
2025-01-15 20:16:03.561400,3,34,3.17,0,0
2025-01-15 05:26:03.561400,1,31,14.47,1,1
2024-10-20 13:26:03.561400,1,35,2.85,0,0
2024-10-24 03:10:03.561400,2,32,1.11,1,1
2024-12-05 11:29:03.561400,1,42,3.84,0,1
2024-12-17 16:28:03.561400,1,16,3.0,0,0
2024-08-11 15:15:03.561400,0,4,7.74,0,0
2025-01-09 05:55:03.561400,1,43,13.68,0,1
2024-10-13 11:44:03.561400,3,19,9.05,0,0
2025-01-25 20:54:03.561400,2,22,2.46,0,0
2025-01-29 10:19:03.561400,3,38,1.22,1,1
2024-09-21 00:12:03.561400,3,3,12.3,0,1
2024-11-15 16:59:03.561400,2,25,2.44,1,1
2024-10-29 10:58:03.561400,1,29,7.35,0,0
2024-12-22 06:20:03.561400,1,47,22.79,0,1
2024-09-10 08:02:03.561400,2,46,4.31,0,1
2025-01-14 16:27:03.561400,0,45,3.27,0,1
2024-12-14 00:31:03.561400,2,28,6.02,0,0
2025-01-13 07:22:03.561400,3,33,1.08,0,0
2024-10-13 15:29:03.561400,3,9,3.35,0,0
2024-08-20 23:07:03.561400,5,19,1.87,0,0
2025-01-23 05:13:03.561400,2,23,0.9,0,0
2024-08-24 04:59:03.561400,2,33,4.71,0,0
2024-09-20 14:29:03.561400,1,36,4.29,0,0
2024-11-02 16:21:03.561400,1,12,7.16,0,0
2024-11-14 07:09:03.561400,0,22,10.32,0,1
2024-11-18 20:50:03.561400,3,9,1.24,1,1
2024-11-26 12:41:03.561400,5,21,7.56,0,0
2024-11-28 04:33:03.561400,0,44,2.29,0,1
2024-11-27 07:21:03.561400,4,13,4.96,0,0
2024-10-28 08:23:03.561400,3,24,9.49,0,0
2024-10-20 23:53:03.561400,1,17,1.48,0,0
2024-12-15 23:19:03.561400,0,19,4.59,0,0
2025-01-04 13:17:03.561400,5,27,3.27,0,0
2024-10-29 16:29:03.561400,4,7,7.82,0,0
2025-01-21 04:42:03.561400,2,4,5.97,0,0
2024-11-24 19:47:03.561400,3,20,7.34,0,0
2024-12-26 07:49:03.561400,2,19,1.7,0,0
2024-08-15 22:51:03.561400,3,43,6.09,0,1
2024-11-08 11:07:03.561400,2,15,4.65,0,0
2025-01-04 00:04:03.561400,2,19,3.05,0,0
2024-08-31 01:38:03.561400,3,24,2.38,0,0
2024-10-28 02:54:03.561400,2,6,2.01,0,0
2024-12-29 15:42:03.561400,1,24,0.05,0,0
2024-10-05 15:36:03.561400,2,35,0.93,0,0
2024-10-26 23:08:03.561400,1,9,0.3,0,0
2024-11-04 13:46:03.561400,1,39,9.43,0,0
2025-01-28 21:44:03.561400,1,15,9.83,0,0
2024-08-21 23:20:03.561400,2,3,9.36,1,1
2024-08-04 13:24:03.561400,2,9,8.52,1,1
2024-11-11 21:42:03.561400,1,47,1.25,0,1
2024-12-29 15:46:03.561400,2,30,3.38,1,1
2024-11-25 15:18:03.561400,3,11,11.92,0,1
2024-10-16 06:24:03.561400,3,19,7.13,0,0
2024-11-14 17:54:03.561400,0,31,0.01,1,1
2024-10-18 02:32:03.561400,2,1,3.08,0,0
2024-11-09 04:41:03.561400,0,10,0.05,0,0
2024-08-14 16:28:03.561400,2,19,1.65,0,0
2025-01-09 21:39:03.561400,1,22,2.86,0,0
2024-09-05 11:06:03.561400,1,12,11.17,0,1
2025-01-20 00:02:03.561400,2,34,5.31,0,0
2024-10-27 20:19:03.561400,0,16,2.25,0,0
2024-10-01 22:32:03.561400,1,9,3.37,0,0
2025-01-11 14:09:03.561400,3,39,8.5,0,0
2024-12-12 14:55:03.561400,2,37,1.78,0,0
2024-09-22 20:11:03.561400,3,13,4.77,0,0
2024-09-12 09:16:03.561400,2,18,1.52,1,1
2024-12-22 20:38:03.561400,3,31,3.27,0,0
2024-09-25 08:48:03.561400,1,32,0.12,0,0
2025-01-07 14:51:03.561400,0,42,9.56,0,1
2025-01-14 22:27:03.561400,2,24,0.25,0,0
2024-11-11 23:14:03.561400,2,24,1.27,0,0
2024-11-14 08:06:03.561400,2,13,2.03,0,0
2024-11-29 15:50:03.561400,2,44,4.91,0,1
2024-12-24 11:40:03.561400,3,43,6.37,0,1
2024-12-05 00:06:03.561400,3,37,0.42,0,0
2024-12-07 08:03:03.561400,3,35,0.22,0,0
2024-09-05 11:59:03.561400,2,23,8.02,0,0
2024-08-09 07:41:03.561400,2,40,6.23,1,1
2024-12-28 17:20:03.561400,2,38,8.91,1,1
2024-12-07 06:45:03.561400,1,38,5.64,0,0
2024-10-05 17:23:03.561400,2,12,6.95,1,1
2024-10-21 06:21:03.561400,1,1,2.38,0,0
2024-09-11 02:43:03.561400,2,33,4.46,0,0
2024-09-14 03:33:03.561400,1,14,8.18,0,0
2024-10-05 07:26:03.561400,4,47,0.94,0,1
2025-01-23 10:09:03.561400,3,1,2.75,0,0
2024-11-25 14:54:03.561400,5,24,6.74,0,0
2024-09-08 20:06:03.561400,2,4,3.8,1,1
2024-12-21 04:20:03.561400,4,33,5.72,0,0
2024-12-04 13:14:03.561400,3,38,1.73,0,0
2024-08-23 03:22:03.561400,2,4,0.16,1,1
2024-11-19 06:13:03.561400,0,42,0.15,1,1
2024-08-23 21:15:03.561400,1,7,14.3,1,1
2024-09-16 21:16:03.561400,0,48,14.46,0,1
2024-12-13 20:38:03.561400,0,13,1.19,0,0
2024-12-28 18:20:03.561400,5,28,0.8,0,0
2024-11-19 01:17:03.561400,2,29,0.09,0,0
2024-11-27 22:02:03.561400,5,36,1.31,0,0
2025-01-26 14:33:03.561400,0,3,2.03,0,0
2024-09-29 13:36:03.561400,1,34,1.38,0,0
2025-01-28 10:05:03.561400,3,6,7.98,0,0
2024-09-11 17:08:03.561400,0,25,6.92,0,0
2024-12-22 15:29:03.561400,2,31,0.42,0,0
2024-12-02 09:04:03.561400,3,42,5.98,0,1
2024-10-17 03:27:03.561400,3,32,3.68,0,0
2025-01-14 00:29:03.561400,3,23,0.71,0,0
2024-08-17 15:33:03.561400,3,49,6.73,0,1
2024-12-22 23:11:03.561400,0,0,0.45,0,0
2024-08-26 22:47:03.561400,1,28,0.97,1,1
2024-12-10 13:01:03.561400,1,47,0.81,0,1
2024-11-07 11:50:03.561400,0,44,13.99,0,1
2025-01-13 21:04:03.561400,2,37,5.99,0,0
2024-11-07 08:08:03.561400,3,37,2.65,0,0
2025-01-09 17:44:03.561400,1,20,8.64,0,0
2024-11-14 17:26:03.561400,2,22,1.22,1,1
2024-10-22 07:15:03.561400,0,45,13.38,0,1
2025-01-05 14:47:03.561400,3,4,5.97,0,0
2024-12-03 10:25:03.561400,2,29,4.1,0,0
2024-10-06 19:03:03.561400,1,39,7.92,0,0
2024-11-05 00:21:03.561400,3,17,5.18,0,0
2025-01-16 13:30:03.561400,1,5,10.91,0,1
2025-01-29 15:48:03.561400,2,4,8.83,0,0
2024-12-07 06:52:03.561400,2,41,1.1,0,1
2024-10-27 07:44:03.561400,1,17,1.37,0,0
2024-11-02 12:39:03.561400,3,12,0.34,1,1
2025-01-18 20:25:03.561400,0,19,1.24,0,0
2025-01-18 03:01:03.561400,2,37,2.1,0,0
2024-08-26 23:26:03.561400,2,20,0.15,0,0
2025-01-16 18:03:03.561400,3,3,1.89,0,0
2024-11-30 15:26:03.561400,1,12,7.38,0,0
2025-01-12 02:09:03.561400,2,17,9.17,0,0
2024-09-16 18:13:03.561400,1,12,0.04,0,0
2025-01-19 03:12:03.561400,4,12,0.04,0,0
2024-10-07 10:07:03.561400,2,38,0.79,0,0
2024-09-04 12:45:03.561400,3,36,10.3,0,1
2024-08-20 18:03:03.561400,1,34,3.17,1,1
2024-11-01 06:06:03.561400,1,37,20.34,0,1
2024-09-23 08:19:03.561400,5,39,10.92,0,1
2024-10-08 21:15:03.561400,2,26,11.04,0,1
2024-10-02 23:21:03.561400,2,25,0.69,0,0
2024-11-11 22:17:03.561400,1,11,3.22,0,0
2024-10-11 21:03:03.561400,2,1,25.25,1,1
2024-08-15 02:57:03.561400,2,42,0.81,0,1
2024-08-25 03:21:03.561400,1,19,4.27,0,0
2024-12-13 22:29:03.561400,3,34,2.11,0,0
2025-01-24 14:52:03.561400,1,9,2.45,1,1
2025-01-04 22:40:03.561400,3,7,11.07,1,1
2024-10-12 01:51:03.561400,1,39,4.43,1,1
2024-10-27 04:37:03.561400,2,45,7.11,0,1
2024-10-08 11:20:03.561400,0,35,5.59,0,0
2024-10-20 13:07:03.561400,2,30,3.76,0,0
2024-09-10 23:25:03.561400,4,14,7.84,0,0
2024-09-25 18:42:03.561400,0,41,17.66,0,1
2024-12-23 00:45:03.561400,1,17,17.03,0,1
2024-09-27 20:41:03.561400,3,14,7.79,0,0
2024-08-15 16:56:03.561400,1,18,3.34,0,0
2024-10-16 15:51:03.561400,4,23,0.89,0,0
2024-08-08 12:07:03.561400,0,34,0.23,0,0
2024-12-17 07:12:03.561400,2,1,1.32,1,1
2024-09-19 20:57:03.561400,2,12,2.08,0,0
2024-10-30 18:22:03.561400,1,44,0.7,0,1
2024-09-05 08:53:03.561400,1,8,1.27,0,0
2024-08-16 14:33:03.561400,4,34,0.44,0,0
2024-11-18 18:02:03.561400,3,1,3.71,0,0
2024-09-11 08:20:03.561400,4,45,0.68,0,1
2024-12-29 12:59:03.561400,1,15,6.79,1,1
2024-11-16 15:28:03.561400,3,45,2.02,0,1
2024-11-21 05:56:03.561400,2,35,5.57,0,0
2025-01-03 07:09:03.561400,1,1,10.71,0,1
